10831345679,14347931,positive,hcr,"""RT @mardod: Quick procedural question, does Hoyer pour the Gatorade over Pelosi's head when they get to 216 or when the vote is over? #hcr"""
10830982707,16469463,negative,dems,READY FOR 50 MILLION TO CONTRIBUTE TO YOUR OPPONENT? http://bit.ly/Banzai4  @repjimmatheson @repmikemichaud #tweetcongress #hcr
10831460002,25504953,negative,hcr,I was able to reach Stupak's office! Call 202-225-4735 now!! #tcot #killthebill #hcr #tweetcongress
10831131408,14465607,negative,hcr,Why wait for the House? Cast your vote on Obamas healthcare bill now; See the trend http://bit.ly/8YtetO #tcot #sgp #dc @#hcr #p2 #politics
10831610201,26812918,negative,hcr,RT @SaysMissy I'm so Proud of my fellow Patriots in DC chanting  #KILLTHEBILL #KILLTHEBILL #KILLTHEBILL #KILLTHEBILL #KILLTHEBILL  #hcr
10830826604,5496932,negative,hcr,Retiring Dem Tanner's (D-TN) `NO' vote on #hcr takeover forces Pelosi to find another `YES' http://is.gd/aRO4y #gopcodered
10830245151,24103365,negative,gop,RT @MishaRN RT @delrayser:Jon Stewart said it a while ago but bears repeating today: I think you might be confusing tyranny with losing #hcr
10828622487,7713202,negative,hcr,Boehner:  ``Pro-Life'' Democrats Can't Hide Behind an Executive Order http://ow.ly/1p40X #hcr
10830313599,7713202,negative,hcr,RT @RasmussenPoll It's time to decide and new poll shows 54% of voters oppose Dems' #hcr http://ow.ly/1p4en
10831510574,14377605,positive,hcr,"""RT @RepMikeHonda: Today we'll fix a broken health ins. system. #HCR is not about politics, it is a matter of justice & basic human decency."""
10820944597,16170115,negative,hcr,President @BarackObama - the Hyde Amendment kills. Don't pass #hcr on the backs of women - NO EXECUTIVE ORDER for #stupak.
10831781060,47762195,positive,other,RT @geoff9cow: @WeGotEd ''We have an African American President. We have a woman Speaker of the House. W/#hcr this is a big day for America.''
10831757133,17934084,negative,hcr,Paul Ryan on floor. ''The mother of all unfunded mandates.'' #killthebill #HCR #codered #tcot
10831520311,16840724,negative,obama,RT @SaysMissy Obama Has divided this country like no other President...#killthebill #tcot #gop #hcr
10831823518,21430455,negative,gop,"""Do you rember all of this Congressional Debate before Bush spent a Trillion dollars on Iraq war? Yeah, neither do I   #P2 #tcot #hcr"""
10831878188,18664838,neutral,hcr,"""If phones busy, FAX Reps: http://bit.ly/LYH2U Use FREE/online fax: http://bit.ly/13F4ge /@GottaLaff @charyl @Gr8RDH \n#hcr #hc"""
10831640468,22280445,neutral,hcr,2:10P - House Rule Chair Louise Slaughter (D-NY) calls up ''rule'' on House #hcr floor procedure - THEY'RE OFF!
10831888612,17293897,negative,conservatives,Ignore the Teabaggers: there are no plans to turn the DMV into the nation's waiting room. #hcr
10831852541,17088305,positive,dems,"""RT @tllanes: She's fierce, y'all!  Pelosi marches to Cong w/John Lewis, carrying gavel usd to pss Medicare in 1965 http://bit.ly/aDsLI9 #hcr"""
10831951108,84724690,neutral,hcr,RT @Ben_Howe: Stupak  he's recording yay/nay call-ins to help make his decision. (202) 225-4735  CALL NOW!  KEEP TRYING! #tcot #hcr
10831744899,19014959,positive,conservatives,"""Paul Ryan, 'This bill is the Mother of all Funded Mandates'' #hcr"""
10829166734,42126668,negative,obama,Obama is a clear & present danger to our liberty. He's turning America upside down. #killthebill #tcot #hcr
10832058988,16469463,neutral,other,RT @Jbroks86: RT @MPOTheHill GOP lawmakers unveil ''Don't tread on me'' flag before anti-#hcr crowd. http://twitpic.com/1a29w7
10831999206,20111100,negative,dems,"""If our Founding Fathers could see Pelosi walking into the Capital Building with her gavel, they'd hit her on the head with it. #tcot #hcr"""
10832155359,27413440,negative,dems,"""yeah, and we voted a REPUBLICAN into his father's seat BECAUSE we don't want this bs bill #killthebill #hcr #p2"""
10832113082,68543202,negative,dems,POLLING PROOF: VOTE YES TODAY -- SAY BYE BYE IN NOV @dickdurbin @russfeingold #tweetcongress #hcr http://bit.ly/AdviceForDems
10832136993,19014959,negative,liberals,"""Oh nooooo, not Patrick Kennedy........quick give him an ambien..#hcr #tcot"""
10832168330,12144232,negative,liberals,Dead Sister's Teeth just invoked Dead Teddy Kennedy! #hcr #shameless
10832238689,94653136,negative,hcr,RT @Natspolitics: the answer to 1984 is 1776 #killthebill #tcot #hcr #handsoff #GOP #codered
10832213253,31057963,positive,conservatives,We have Paul Ryan. They have Patrick Kennedy. Nuff Said! #tcot #teaparty #killthebill #hcr #ocra
10831895566,30040009,neutral,other,AZ Gov Brewers letter to Pelosi & Reid re: #HCR http://ow.ly/1p544 #killthebill #codered
10832360587,27783848,negative,hcr,"""@WeThePeople1st: ''We will not waver,we will not tire, we will not falter, & we will not fail.'' - #TWEETCONGRESS #KILLTHEBILL #TEAPARTY #HCR"""
10832357897,20819456,positive,conservatives,"""Paul Ryan on Floor: listed all the new #HCR reform MANDATES on people, businesses & states. Too many to list. #tcot #tlot #p2 #teaparty #gop"""
10832017448,15612282,negative,dems,RT @ConservativeLA: Dems are so emboldened they're doing deals on the floor. Disgusting. #killthebill #HCR #codered #tcot #GOP #GOPcodeRED
10832185057,17748830,negative,gop,"""Sorry, but I have to laugh at Republicans spewing venom about debt and deficits after driving our country into a ditch. #hcr #p2"""
10831195640,29716801,negative,liberals,RT @RedDevilRio: TYRANNY is Purple UNION THUGS paid to march http://bit.ly/SMARTChoice #tweetcongress #hcr
10832368328,22184830,positive,conservatives,RT @NorsU: RT @southsalem: We have Paul Ryan. They have Patrick Kennedy. Nuff Said! #tcot #teaparty #killthebill #hcr #ocra
10832520815,15119140,positive,hcr,"""Of all forms of inequality, injustice in health care is the most shocking and inhumane.'' -MLK #HCR"""
10832532323,14373055,negative,conservatives,"""Rep. Ryan believes in the CBO when it comes to missles & warships, but dismisses it when it comes to social welfare. #hcr"""
10832458274,39997457,negative,liberals,Here we go with the Kennedy card.....keep playing it...can you say ''Chappaquiddick''?  Nuf said. #hcr #killthebill #hcr
10832380183,39375286,positive,conservatives,RT @Zener39: RT @JackieSeal    RT @JoeKenHa: ''We can't even afford the government we have now'' -Paul Ryan #tcot #hcr
10832452926,63991125,negative,liberals,"""Sheila Jackson Lee failed reading comprehension. In touting #hcr bill, she quotes JFK saying the EXACT OPPOSITE of what she's voting to do."""
10832213405,33986037,negative,conservatives,RT @MPOTheHill: Stupak just said there's no agreement. He's a no on #hcr until one is struck.
10832623651,15976697,negative,hcr,RT @BDayspring: Breaking: The Hill reports ''Dems don't appear to have 216 hours before #hcr vote'' \n http://ow.ly/1p5fL
10832638493,5227331,negative,hcr,RT @michellemalkin RT @BDayspring: Breaking: The Hill reports ''Dems don't appear to have 216 hours before #hcr vote'' http://ow.ly/1p5fL
10832593096,48109396,positive,conservatives,we govern by consent of the governed. That principle is being turned on it's head today.'' -Paul Ryan #hcr #killthebill #tcot
10832681018,16787084,negative,hcr,RT @michellemalkin: RT @BDayspring: Breaking: The Hill reports ''Dems don't appear to have 216 hours before #hcr vote'' http://ow.ly/1p5fL
10832622739,34698840,negative,hcr,Stupak & Co. should be looking at how Scott Brown became a national hero after opposing OCare-better than being national traitor. #tcot #hcr
10832672827,20819456,negative,hcr,Paul Ryan on Floor: Only way for Govt Takeover to be fiscally responsible will be to ration #healthcare. #tcot #hcr #p2 #teaparty
10832709981,23696410,negative,hcr,@RepPaulRyan just now on the floor of the House of Reprehensibles: ''This Bill is a Fiscal Frankenstein'' #HCR
10832558619,114050808,neutral,hcr,Shouldn't walk and tweet RT @deidrewalshcnn rode elevator with Stupak - still a no. Sez... he has enuf votes to make the difference on #hcr
10832691940,15976697,neutral,hcr,RT @toddstarnes: Dem  Chaka Fattah compares Healthcare passage  to the resurrection of Jesus Christ. #hcr
10832654029,27741612,negative,dems,RT @michellemalkin: RT @BDayspring: Breaking: The Hill reports ''Dems don't appear to have 216 hours before #hcr vote'' http://ow.ly/1p5fL
10832078077,16472571,positive,gop,"""I haven't changed, my party has!''---Olympia Snowe(R}-- #tcot #tlot #gop #hcr #ocra #p2 #ucot #teaparty #topprog"""
10832806194,15976697,negative,hcr,RT @cathymcmorris: Rep. Paul Ryan just summarized it best: ''This bill is a fiscal Frankenstein'' #hcr
10832714840,25891954,positive,hcr,Why don't the people against #HCR just confess to the fact that they are in love with the idea of genocide?
10832814336,15968882,negative,dems,RT @EdMorrissey: RT @michellemalkin: Breaking: The Hill reports ''Dems don't appear to have 216 hours before #hcr vote'' http://ow.ly/1p5fL
10832838320,43035186,neutral,hcr,PHOTO :-) we'll see which side of  #hcr he's on after the vote RT @MarkShepard Unusual pic of Bald Eagle ''dancing'' http://bit.ly/17q50x
10832933300,26010462,negative,hcr,Grrrrrr ]-/ RT @HenryJennings: Since when does ''massive tax hike on everyone'' get passed off as ''glorious deficit reduction''? #teaparty #hcr
10832927131,19430999,neutral,hcr,House debate on Health Care Bill - watch live: http://bit.ly/9JXO9e via @msnbc  [vote expected this evening]  #hcr
10832900673,16503569,negative,liberals,RT @mcwbr: You bastards used reconciliation to give tax cuts to the wealthy during a war. #p2 #hcr #tcot
10833046230,94468222,negative,conservatives,Will women be thrown under the bus for #Stupak?  Seems the Religious Taliban will get their way for their vote on #HCR
10833070215,102872327,negative,other,TYRANNY is Ignoring YOUR Constituents http://bit.ly/SMARTChoice #tweetcongress #hcr
10832576749,17693487,positive,hcr,MSNBC: Stupak ''yes'' vote confirmed--#HCR bill almost certain to pass. ~ http://bit.ly/9xoh3C
10832812078,91279573,negative,obama,Crucial Issue in O-Care Hidden! | RT @anitamoncrief ''IRS Direct Withdrawal From Ur Bank Account?...''- http://bit.ly/IRSDirectWithdrawal #hcr
10833049960,28902856,neutral,hcr,"""Rep DeGette sez pro choice members in 1 rm, Stupak in another, with WH & Pelosi officials running shuttle between them #hcr"""
10833119389,96631550,negative,hcr,@reppaulryan thank you for all your efforts on #hcr ! #killthebill
10832840184,16434558,neutral,hcr,Now hearing the #HCR vote may be pushed to late tonight. Keep the calls going: http://bit.ly/cN47E1 #OFA #p2
10833100443,15454730,negative,hcr,Kill The Bill Sunday (UPDATED): http://bit.ly/9ZeH5e Just updated - they still DO NOT have the votes!  #killthebill #hcr
10832394857,16081831,neutral,hcr,Crammed into an elevator with reporters Stupak says he's still a ''no'' and that no agreement has been reached. #hcr
10833192049,27759798,negative,obama,Obama Admits HealthCare-Not Jobs or the Economy-Is `Most Important Domestic Priority' http://short.to/1qdaq #tcot #HCR
10833200738,102872327,negative,obama,TYRANNY places OBAMACARE over INDIVIDUAL RIGHTS http://bit.ly/SMARTChoice #tweetcongress #hcr
10833161583,27676828,positive,dems,"""The passage of this #hcr takeover lays in the hands of just a few Dems, we are keeping the heat on them and you should too. Speak up!"""
10833237386,60680268,neutral,dems,"""RT @ConnieHair: Unless a deal is struck with Stupak, Dems appear to be short on votes http://ow.ly/1p5fL #tcot #hcr"""
10832905147,122980680,negative,obama,"""pffft, you voted for #obama how does ur opinion matter when you provd u cant think for yourself already comrade? #hcr #teaparty #killthebill"""
10833205142,15976697,neutral,hcr,RT @AoSHQ: Voting Begins http://bit.ly/9JbVLp #hcr (the vote to proceed on the vote)
10833461568,102872327,negative,hcr,ARE YOU ONE OF NANCY'S USEFUL IDIOTS? - YOU GO IN NOV @usrepmikedoyle @repmikehonda #tweetcongress #hcr http://bit.ly/AdviceForDems
10833309315,16226652,neutral,hcr,"""Rep. Devin Nunes (R-CA) attacks VA healthcare on C-Span. Keeps repeating less government, less taxes. #hcr #healthcare Vote this bum out!"""
10833533574,18964129,negative,hcr,"""If U like how the Post Office is run, you'll like Govt Controlled Health Care. #HCR #handsoff #healthcare"""
10833553675,18286677,negative,hcr,"""If u think the #hcr bill will be better 4Americans, I've got a bridge 2sell you in Brooklyn. #p2 #tcot #killthebill #sgp"""
10833545541,14554800,neutral,hcr,"""as recent as 20 min ago, Stupak is still a NO vote according to Carl Cameron #tcot #hcr"""
10833463538,21417832,negative,hcr,So BO is 4 your #healthcare as long as you're NOT a senior & you're NOT in the womb & you're NOT near death? #hcr #tlot #tcot #killthebill
10833191710,103594788,negative,dems,Will Jim Marshall (D-GA8) and John Barrow (D-GA12) stab their constituents in the back by voting against Ryan's point of order? #hcr
10833619981,39313085,negative,gop,"""Issa:  80 GOP amendments fixing many earmarks offered, all denied review. #tcot #hcr  House goes out of order...haha"""
10833582916,55018701,neutral,hcr,"""Darrell Issa makes a point of order saying #hcr was product of backroom deals, out of public light and full of earmarks"""
10832603949,73448937,neutral,other,"""@reppaulryan ,''We govern by consent of the governed'' #tcot #p2 #hcr"""
10833640282,118483149,negative,hcr,"""Rep. Nunes ''There is no free lunch in this world'' aka, get a job and fund your own health care.#hcr, #C-SPAN. (via @TeresainCali)"""
10833662885,102872327,negative,other,IRS DIRECT WITHDRAWAL FROM YOU BANK ACCT? @senbillnelson @markudall #tweetcongress #hcr http://bit.ly/IRSDirectWithdrawal
10833103938,102872327,negative,other,TYRANNY is making up the rules as you go along #tweetcongress #hcr http://bit.ly/NancyPelosi
10833690675,15976697,neutral,hcr,RT @HealthReformNow: Procedural vote to move forward on #hcr passes 228-195
10833683733,13850422,neutral,hcr,RT @DanielleCNN: Curious how #HCR will impact you? Send me your Q's! @SanjayGuptaCNN is LIVE w/ @WolfBlitzer & will answer them for you!
10832958969,47142049,negative,hcr,This bill is a fiscal Frankenstein.'' - Rep. Paul Ryan #hcr #tcot
10833756118,36695729,neutral,hcr,"""RT @IngrahamAngle NRCC count: 214 NO, 213 YES - Dahlkemper (PA), Berry (AR), Kanjorski (PA), McMahon (NY) undecided #tcot #hcr"""
10833748652,19409472,negative,hcr,"""RT @IngrahamAngle: NRCC count: 214 NO, 213 YES - Dahlkemper (PA), Berry (AR), Kanjorski (PA), McMahon (NY) undecided #tcot #hcr #killthebill"""
10833516886,25297764,positive,hcr,I would rather have the govt. involved in my health care than some rich asshole millionaire on a yacht telling me I can't have ANY! #hcr
10833800597,88332314,negative,hcr,RT @rachellefriberg: Woot woot San Diego's own @DarrellIssa is ROCKING the House floor!!!Making San Diego proud!!! #hcr #killthebill #fb
10832927057,102872327,negative,dems,TYRANNY is back-room threats made to Principled Representatives #tweetcongress #hcr http://bit.ly/AdviceForDems
10833727297,50769180,neutral,hcr,"""NRCC count: 214 NO, 213 YES - Dahlkemper (PA), Berry (AR), Kanjorski (PA), McMahon (NY) undecided #tcot #hcr"""
10833211370,102872327,negative,hcr,TYRANNY is a 2000+ Page Bill That NOBODY CAN UNDERSTAND #tweetcongress #hcr
10833177497,102872327,negative,hcr,TYRANNY is TAXING Medical Procedures and Devices http://bit.ly/SMARTChoice #tweetcongress #hcr
10833914040,14272120,positive,hcr,Whoopi Goldberg said it best when speaking about #hcr.  directed to members of the house and senate ''Gimme what YOU got''.
10833782675,41373006,negative,gop,RT @rollcall: Frank Rips Republicans for Egging On Chamber Protester http://bit.ly/cO555F #HCR #P2 #topprog
10834072434,18000662,negative,hcr,Tune in to http://PJTV.com for LIVE COVERAGE of updates on the #hcr debate from D.C. http://bit.ly/9MZ97r #tcot #killthebill #obamacare
10834010344,23028892,positive,gop,"""RT @SamiShamieh: Like it or not, the only people standing for liberty right now ARE Republicans. They deserve credit! #tcot #HCR"""
10834145810,23028892,negative,hcr,RT @NRCC: Pomeroy (D-ND) ends his silence - and career - will vote `YES' on #hcr takeover http://bit.ly/dnlCD8 #gopcodered via @AngelaRMLash
10834223730,17936337,neutral,dems,"""RT @CapitolHillCNN Pro-life Dems huddled in back corner of the House chamber: Stupak, Mollohan, Pomeroy & Dahlkemper /via @nicopitney #hcr"""
10828933393,70812966,negative,hcr,REMEMBER THE ALAMO - REMEMBER PEARL HARBOR - REMEMBER OBAMACARE -- GO HERE: http://bit.ly/BLACKSunday  #hcr #teaparty
10834110548,26812918,negative,dems,RT @GregWHoward Switch to faxes to Stupak. His mail box is full and not answering. #tcot #ocra #sgp #hcr #hhrs #ucot
10834275404,7234682,positive,hcr,and did Rep. Smith really just say #hcr will mean more ''dead babies'' .... #myheadhurts
10833848289,84664241,neutral,hcr,"""Unless a deal is struck w/ Stupak, Dems appear 2 B short on votes http://is.gd/aRSX9 #hcr #tcot #sgp #tlot #hhrs #ocra  #teaparty #iamthemob"""
10834326729,42080417,negative,teaparty,RT @SgBz Another day another Tea Klux Klanner threatens Obama http://bit.ly/9ie4Ot #p2 #hcr #px #tcot #teaparty #christian
10834352185,25297764,negative,gop,RT @StarSparkle_UK RT @argylestyle @ArrghPaine @CelluloidBlonde: GOP trusts fed govt to manage nuclear weapons but not health care? #hcr
10834371700,20989764,positive,hcr,"""Rep Langevin (D-RI) - if we secure #hcr today, we know many Americans will wake up to a better tomorrow for themselves and their families."""
10834300833,820694,negative,conservatives,am sorry but any and all ''pro-life'' politicians need to be aborted from Congress. let's separate church & state NOW #HCR
10831679434,17518344,negative,obama,#truth RT @kokomoko: RT @SaysMissy Obama Has divided this country like no other President...#killthebill #tcot #gop #hcr
10834453872,7387552,positive,hcr,RT @1nv1ctus RT @chelseablobs: How can Republicans be 'pro-life' when they are letting innocent people die by not voting for #HCR ? #c-span
10834457667,16037181,negative,other,"""Treason, High Crimes & Misdemeanors! Press Charges on our own government this is a sad day...."""
10834238702,35418669,negative,hcr,Kind of sad that only in America could not going far enough to do the right thing be considered ''landmark''. #p2 #hcr
10834406061,28902856,neutral,hcr,RT @brikeilarcnn: Rep. Bart Stupak just announced a 4 p.m. press conference. #hcr
10834406731,124875109,neutral,hcr,michellemalkin: Procedural vote to move forward on #hcr passes 228-195
10834441513,24771318,neutral,hcr,"""Tea Party'' thugs spit on Black Rep, shout ''Kill the bill, nigger'' at Rep John Lewis. http://bit.ly/9dDoQS #hcr #news #tcot #p2 Plz RT"""
10834509884,16545692,negative,other,"""Remember those heady days when the Supreme Court could rule on the constitutionality of, say... choice? #hcr"""
10834562173,15950463,neutral,hcr,BREAKING FROM CAP HILL: Mike Pence just came out onto the balcony w/a sign: ''DEMS DON'T HAVE THE VOTES'' #tcot #hcr #th2dc
10834697784,30521028,neutral,hcr,The house is getting rowdy. #hcr very lively debate.
10834741171,14262217,negative,hcr,If I get hypertension watching #HCR #CSPAN is that considered a pre-existing condition next time I go to the doctor?
10834774063,15451696,neutral,hcr,RT @christinakb BREAKING FROM CAP HILL: Mike Pence just came out onto the balcony w/a sign: ''DEMS DON'T HAVE THE VOTES'' |#hcr #handsoff
10834740013,8633,positive,dems,"""also, I <3 Rep. Louise Slaughter (D-NY). #p2 #hcr"""
10834702326,1653161,neutral,hcr,RT @christinakb BREAKING FROM CAP HILL: Mike Pence just came out onto the balcony w/a sign: ''DEMS DON'T HAVE THE VOTES'' #tcot #hcr #th2dc
10834862648,5956042,neutral,hcr,CNN quoting Dem leaders as having the votes #hcr
10834859530,29033216,positive,hcr,I can't see why #HCR would NOT be passed! What's the alternative?!? The status quo with morbidity
10834801734,31033636,negative,liberals,"""Now if only they would destroy private property, assault people, and attack the authorities, it would be like a mild left-wing protest #hcr"""
10834964855,24733117,negative,gop,The #GOP should sack the elephant and replace it with Chicken Little!  ''The sky is falling! The sky is falling!'' #p2 #topprogs #hcr
10835007707,2049811,negative,conservatives,This is Fox News's ''million man march'' against #hcr. Looks more like a few hundred.  http://twitgoo.com/ld2q8
10834970891,15675138,neutral,hcr,Rep. Bart Stupak (D-MI) News conference - LIVE at 4:00pm ET at www.c-span.org #cspan #hcr
10835079074,10376152,neutral,dems,"""As of 317p ET: 39 Democratic 'Firm No, Leaning No, Likely No' http://is.gd/aRUSn #tcot #sgp #ar02 #ar2 #hcr"""
10835034618,32517594,positive,hcr,"""Norm Ornstein: ''If Tom Daschle had been confirmed before Tim Geithner, you would have seen a #hcr signing ceremony 4 months ago.'' I agree."""
10835036529,19784501,negative,gop,``It is almost like the Salem witch trials. The health bill has become their witch.'' Rep. Barney Frank. For real! #hcr
10835053111,30330165,neutral,hcr,Watching C-Span today isn't for the faint of heart. #hcr
10835097807,21417832,negative,hcr,"""#HCR WATCH => Unless deal struck w/ Stupak, Dems appear 2B short on votes http://tiny.cc/0wnst RT @MicheleBachmann #killthebill #tcot #sgp"""
10835036455,29599309,negative,gop,"""If only the repubs spent this much time on obstructing the Iraq & Afghanistan wars instead of #hcr, think how better off we would be now..."""
10834321100,14262217,positive,hcr,For every minute the house continues to argue about #HCR... TWO more people die of heart attacks.
10834691789,20351289,positive,hcr,"""According to my pal Tim Noah, who's been covering #hcr for Slate, passage of the bill is all but a done deal as of now.Please be right, Tim."""
10835214097,19739126,negative,hcr,Slaughter's scheme makes Senate bill law with all its backroom deals. We need to stop and start over. #hcr #tcot #hc #sgp
10835146586,25911044,neutral,hcr,"""At Doctors for America, thousands and thousands of doctors have been fighting for #healthreform for more than a year. #hcr"""
10833120708,15950463,negative,hcr,BREAKING FROM CAP HILL: NO vote until at least 4:30p - may go to midnight. THEY DON'T HAVE THE VOTES - CALL-CALL-CALL!! #tcot #th2dc #hcr
10835228273,15976697,neutral,hcr,RT @marcambinder: White House official says text of Executive Order will be released ''very soon.'' #hcr
10835301693,15356145,neutral,hcr,How are the news media covering today's vote on the health care bill? Check out the best coverage on @NewsTrust: http://bit.ly/4PVhA #hcr
10835367902,39308549,negative,dems,Carter pollster Caddell called health bill vote ''political Jonestown'' for House Dems http://tinyurl.com/yl6ears #HCR
10835379630,37049965,neutral,hcr,RT @fivethirtyeight: CNN: Steve Driehaus will vote YES. #hcr
10835396103,3497941,negative,conservatives,hey #tcot... we surround you. #p2 #hcr
10835389703,11270992,positive,hcr,"""Via @jcohntnr, here's a timely & thoughtful piece by @ezraklein on who #hcr really targets to help in America: http://tinyurl.com/yhtwk35"""
